step,mean_goal_distance,active_mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,normalized_velocity_mismatch,mean_speed,max_speed,speed_std,min_agent_distance,cohesion_radius,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,active_dynamic_risk_count,min_predicted_obstacle_clearance,control_effort,lattice_deviation_energy,average_flocking_error,formation_recovery_step,formation_recovery_time,mean_neighbor_count,connected_components,lambda_2,relative_connectivity
48,14.756783319804304,14.756783319804304,14.527039284551378,1.1817754269571652,0.8510130492354799,1.2912583951627608,2.1404304645086167,0.4587491349693482,0.5378650459027521,4.117769728412908,2.310091700189821,0.0,0.0,0.0,5.0,1.9514599371653052,3.3617026745858887,0.7323359080032072,5.138036830520401,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
49,14.749741092615793,14.749741092615793,14.521669146962443,1.186456762236579,0.8482252977286345,1.2988643429959104,2.1610036464647293,0.46166035380088016,0.5342004328511167,4.095629635104447,2.3186165944242445,0.0,0.0,0.0,5.0,1.960091700189821,3.2782843424892008,0.7145635250886085,5.28516652892747,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
50,14.742607057427985,14.742607057427985,14.516218974666494,1.1909419131558656,0.8454736846020883,1.3062958018552906,2.181219377638131,0.464742110839481,0.5306856183088686,4.073289720111896,2.3270329582994416,0.0,0.0,0.0,5.0,1.9686165944242444,3.1953327558265188,0.6971234063808539,5.4334337302908535,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
51,14.735382697170024,14.735382697170024,14.510689681703102,1.195222268688204,0.8427548471721309,1.313552324930448,2.201061326029292,0.4679633961261909,0.5273170299604368,4.05075445584507,2.3353395026949615,0.0,0.0,0.0,5.0,1.9770329582994415,3.112788238499893,0.6800159554095444,5.582328088336101,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
52,14.728069489066419,14.728069489066419,14.505082166492764,1.1992872416207485,0.8400646744363583,1.3206314211577173,2.2205034917341884,0.4712907598876806,0.5240909995851646,4.0280285755273875,2.343535288410229,0.0,0.0,0.0,5.0,1.9853395026949614,3.0306278597719114,0.6632416206465829,5.731808627717453,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
53,14.720668907095032,14.720668907095032,14.499397312182145,1.2031246581784658,0.837398393748565,1.3275289457225303,2.239510745643164,0.47468875714865183,0.5210037903489763,4.005117163925629,2.3516197040032205,0.0,0.0,0.0,5.0,1.993535288410229,2.948849743355969,0.646800919932825,5.881846284312947,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
54,14.71318242548315,14.71318242548315,14.493635988319907,1.2067208669501361,0.8347506656834953,1.334239162031888,2.2580394938245383,0.47812037051854966,0.5180516177015125,3.9820257434769935,2.3595924441175904,0.0,0.0,0.0,6.0,2.0016197040032204,2.8674601836549862,0.6580548206361446,6.032410593372957,-1.0,-1.0,9.5,1.0,1.1924387212117875,1.0
55,14.70561155674938,14.70561155674938,14.48779908489652,1.2100564737207007,0.8321163156561401,1.3407495663208537,2.2760384579714668,0.4815478156807068,0.5152306685088895,3.9587604005377695,2.3674534884192124,0.0,0.0,0.0,6.0,2.0095924441175903,2.7853061444030933,0.6956028045995467,6.1834690539215655,-1.0,-1.0,9.7,1.0,1.3014819727059637,1.0
56,14.697957848765038,14.697957848765038,14.48188751173263,1.2131133965134766,0.8294898248604045,1.347049326501167,2.2934495631246405,0.484927815161288,0.5125371183906808,3.9353278259146016,2.375203081211746,0.0,0.0,0.0,7.0,2.0174534884192123,2.704211697927586,0.7054001717699285,6.334987146448602,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
57,14.690222883851836,14.690222883851836,14.475902200823235,1.2158774159964472,0.8268662619445939,1.3531313810438417,2.3102089332571434,0.4882153686937657,0.5099671476064278,3.911735373454009,2.382841716173925,0.0,0.0,0.0,7.0,2.025203081211746,2.6246541410698203,0.6894254541349595,6.486928675889088,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
58,14.682408237425488,14.682408237425488,14.469844068317302,1.2183402354325277,0.8242400542837905,1.3589946193181963,2.326248133085139,0.4913705839211425,0.5075169594918983,3.898146980354194,2.3903701366199592,0.0,0.0,0.0,7.0,2.032841716173925,2.5471499048581205,0.6737718935378283,6.639256335369614,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
59,14.674515475660053,14.674515475660053,14.463714012187808,1.2204934027179553,0.821605222920151,1.3646370044693101,2.3414954453140977,0.49435510613918965,0.5051827957482751,3.885814897488982,2.397789318302793,0.0,0.0,0.0,7.0,2.040370136619959,2.472067682539911,0.6584402912846413,6.791931612333758,-1.0,-1.0,9.8,1.0,1.4282032904376774,1.0
60,14.666546156816887,14.666546156816887,14.45751291401779,1.2223283997405419,0.8189556265072313,1.3700554472269313,2.3558771169714734,0.49713259624524053,0.5029609463726986,3.8734121473259746,2.4051004531519027,0.0,0.0,0.0,6.0,2.047789318302793,2.3999685483576996,0.6693259321660819,6.945558788038554,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
61,14.658501831820681,14.658501831820681,14.451241641159207,1.2238374147857098,0.8162851886734926,1.3752463897843812,2.36931860235541,0.4996695731274788,0.5008477583685109,3.860938246223446,2.412304933994977,0.0,0.0,0.0,6.0,2.0551004531519026,2.331505401205198,0.6540745932521999,7.099529886085,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
62,14.650384036926905,14.650384036926905,14.444901044107887,1.2250160147047082,0.8135883093171898,1.3802079914662782,2.3817459257219986,0.5019373557119965,0.49883964336260406,3.8483927655463384,2.419404340508774,0.0,0.0,0.0,6.0,2.062304933994977,2.2671055515847462,0.6391523150511308,7.253750530968722,-1.0,-1.0,9.9,1.0,1.4420803163523301,1.0
