step,mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,min_agent_distance,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
908,8.173760773384824,8.15890769203745,0.0045803581625407635,0.07003225110704918,0.23100094959066964,19.0,1.0,19.99999999999997
909,8.16550925849888,8.150641503717184,0.004566153194155393,0.07002301677319295,0.230999577438243,19.0,1.0,19.99999999999997
910,8.157257898234473,8.142375440048562,0.004552009836784988,0.07001379564884172,0.23099821292663492,19.0,1.0,19.99999999999997
911,8.149006693062963,8.134109501411626,0.0045379277107268304,0.07000458766882289,0.2309968560351047,19.0,1.0,19.99999999999997
912,8.140755643457137,8.125843688187492,0.004523906440097826,0.069995392769256,0.23099550674267819,19.0,1.0,19.99999999999997
913,8.1325047498912,8.117578000758401,0.004509945652769258,0.06998621088752172,0.2309941650281553,19.0,1.0,19.99999999999997
914,8.12425401284082,8.109312439507695,0.004496044980302977,0.06997704196224085,0.23099283087011835,19.0,1.0,19.99999999999997
915,8.116003432783108,8.101047004819854,0.004482204057889497,0.06996788593324979,0.2309915042469396,19.0,1.0,19.99999999999997
916,8.107753010196655,8.09278169708048,0.004468422524287486,0.06995874274157735,0.23099018513678887,19.0,1.0,19.99999999999997
917,8.099502745561523,8.084516516676322,0.0044547000217649135,0.06994961232941967,0.23098887351764164,19.0,1.0,19.99999999999997
918,8.09125263935927,8.076251463995293,0.004441036196041,0.0699404946401171,0.2309875693672852,19.0,1.0,19.99999999999997
919,8.08300269207296,8.067986539426451,0.004427430696230364,0.06993138961813423,0.23098627266332716,19.0,1.0,19.99999999999997
920,8.074752904187166,8.059721743360043,0.00441388317478839,0.0699222972090358,0.23098498338320142,19.0,1.0,19.99999999999997
921,8.06650327618799,8.051457076187479,0.0044003932874572774,0.06991321735946576,0.23098370150417577,19.0,1.0,19.99999999999997
922,8.05825380856308,8.043192538301374,0.004386960693213974,0.06990415001712509,0.23098242700335792,19.0,1.0,19.99999999999997
923,8.050004501801618,8.034928130095542,0.004373585054219163,0.0698950951307519,0.23098115985770307,19.0,1.0,19.99999999999997
924,8.04175535639436,8.026663851965004,0.004360266035767255,0.06988605265009973,0.23097990004401922,19.0,1.0,19.99999999999997
925,8.033506372833632,8.018399704305992,0.004347003306238065,0.06987702252591901,0.23097864753897432,19.0,1.0,19.99999999999997
926,8.02525755161334,8.010135687515989,0.004333796537048799,0.06986800470993539,0.23097740231910222,19.0,1.0,19.99999999999997
927,8.017008893228994,8.00187180199369,0.004320645402607962,0.06985899915483244,0.23097616436080856,19.0,1.0,19.99999999999997
928,8.008760398177703,7.993608048139061,0.004307549580269505,0.06985000581422977,0.23097493364037683,19.0,1.0,19.99999999999997
929,8.000512066958205,7.985344426353308,0.004294508750288914,0.06984102464266721,0.23097371013397414,19.0,1.0,19.99999999999997
930,7.992263900070864,7.9770809370389095,0.004281522595779215,0.06983205559558289,0.230972493817657,19.0,1.0,19.99999999999997
931,7.98401589801769,7.968817580599629,0.0042685908026690745,0.06982309862929861,0.23097128466737668,19.0,1.0,19.99999999999997
932,7.97576806130234,7.960554357440502,0.004255713059660883,0.06981415370100034,0.23097008265898458,19.0,1.0,19.99999999999997
933,7.96752039043015,7.952291267967871,0.004242889058190244,0.06980522076872062,0.2309688877682378,19.0,1.0,19.99999999999997
934,7.959272885908128,7.944028312589375,0.004230118492386339,0.06979629979132324,0.23096769997080413,19.0,1.0,19.99999999999997
935,7.951025548244971,7.935765491713969,0.004217401059032958,0.06978739072848322,0.23096651924226727,19.0,1.0,19.99999999999997
936,7.942778377951082,7.927502805751945,0.00420473645753042,0.06977849354067202,0.23096534555813153,19.0,1.0,19.99999999999997
937,7.934531375538573,7.919240255114906,0.004192124389858406,0.06976960818914188,0.23096417889382703,19.0,1.0,19.99999999999997
938,7.926284541521291,7.91097784021582,0.004179564560539446,0.06976073463591027,0.23096301922471396,19.0,1.0,19.99999999999997
939,7.918037876414812,7.902715561468992,0.0041670566766034926,0.06975187284374149,0.2309618665260879,19.0,1.0,19.99999999999997
940,7.909791380736465,7.894453419290106,0.004154600447552647,0.06974302277613385,0.23096072077318375,19.0,1.0,19.99999999999997
941,7.90154505500534,7.886191414096202,0.0041421955853270425,0.0697341843973041,0.23095958194118044,19.0,1.0,19.99999999999997
942,7.893298899742307,7.877929546305711,0.004129841804271514,0.06972535767217257,0.23095845000520496,19.0,1.0,19.99999999999997
943,7.88505291547001,7.869667816338451,0.004117538821102603,0.06971654256634781,0.23095732494033727,19.0,1.0,19.99999999999997
944,7.8768071027129,7.8614062246156475,0.004105286354883454,0.06970773904611394,0.23095620672161346,19.0,1.0,19.99999999999997
945,7.868561461997238,7.853144771559939,0.004093084127273972,0.06969894707838635,0.23095509532402894,19.0,1.0,19.99999999999997
946,7.8603159938511045,7.844883457595374,0.004080931862237771,0.06969016663070209,0.23095399072254205,19.0,1.0,19.99999999999997
947,7.852070698804416,7.836622283147439,0.004068829285846716,0.06968139767121333,0.2309528928920787,19.0,1.0,19.99999999999997
948,7.843825577388932,7.828361248643063,0.004056776126308635,0.06967264016868348,0.23095180180753636,19.0,1.0,19.99999999999997
949,7.835580630138276,7.820100354510622,0.0040447721139718045,0.06966389409247947,0.23095071744378834,19.0,1.0,19.99999999999997
950,7.8273358575879355,7.811839601179945,0.004032816981316358,0.0696551594125569,0.2309496397756874,19.0,1.0,19.99999999999997
951,7.819091260275295,7.80357898908235,0.004020910462937724,0.0696464360994549,0.2309485687780695,19.0,1.0,19.99999999999997
952,7.810846838739613,7.795318518650618,0.0040090522955262,0.06963772412427939,0.23094750442575704,19.0,1.0,19.99999999999997
953,7.802602593522076,7.787058190319027,0.0039972422178438235,0.06962902345869439,0.23094644669356235,19.0,1.0,19.99999999999997
954,7.794358525165781,7.778798004523351,0.003985479970700729,0.06962033407491015,0.23094539555629118,19.0,1.0,19.99999999999997
955,7.7861146342157594,7.770537961700877,0.003973765296930403,0.0696116559456713,0.23094435098874533,19.0,1.0,19.99999999999997
956,7.7778709212189865,7.762278062290412,0.0039620979413652405,0.06960298904424549,0.2309433129657264,19.0,1.0,19.99999999999997
957,7.769627386724397,7.75401830673229,0.003950477650811992,0.06959433334441074,0.23094228146203857,19.0,1.0,19.99999999999997
958,7.761384031282896,7.745758695468386,0.003938904174027956,0.06958568882044644,0.23094125645249133,19.0,1.0,19.99999999999997
959,7.753140855447367,7.737499228942123,0.003927377261696853,0.06957705544712303,0.23094023791190263,19.0,1.0,19.99999999999997
960,7.744897859772697,7.729239907598492,0.003915896666405623,0.0695684331996908,0.23093922581510154,19.0,1.0,19.99999999999997
961,7.736655044815775,7.720980731884045,0.0039044621426214026,0.0695598220538656,0.2309382201369311,19.0,1.0,19.99999999999997
962,7.728412411135507,7.712721702246909,0.0038930734466688204,0.06955122198582572,0.23093722085225096,19.0,1.0,19.99999999999997
963,7.720169959292844,7.70446281913682,0.0038817303367077644,0.06954263297219539,0.23093622793593999,19.0,1.0,19.99999999999997
964,7.711927689850772,7.696204083005097,0.0038704325727118008,0.0695340549900392,0.23093524136289859,19.0,1.0,19.99999999999997
965,7.703685603374341,7.687945494304676,0.0038591799164463384,0.06952548801684953,0.23093426110805174,19.0,1.0,19.99999999999997
966,7.695443700430671,7.679687053490123,0.00384797213144786,0.06951693203053948,0.23093328714635053,19.0,1.0,19.99999999999997
967,7.687201981588972,7.671428761017615,0.0038368089830032536,0.06950838700943208,0.2309323194527754,19.0,1.0,19.99999999999997
968,7.6789604474205415,7.663170617344985,0.0038256902381707788,0.06949985293225124,0.23093135800233763,19.0,1.0,19.99999999999997
969,7.6707190984988,7.654912622931716,0.003814615665779394,0.06949132977811243,0.23093040277008103,19.0,1.0,19.99999999999997
970,7.6624779353992825,7.646654778238948,0.003803585036307802,0.06948281752651499,0.23092945373108492,19.0,1.0,19.99999999999997
971,7.654236958699661,7.638397083729504,0.0037925981218799934,0.06947431615733211,0.23092851086046587,19.0,1.0,19.99999999999997
972,7.645996168979762,7.630139539867877,0.0037816546962572903,0.06946582565080428,0.23092757413338033,19.0,1.0,19.99999999999997
973,7.6377555668215775,7.621882147120268,0.0037707545348254863,0.06945734598752776,0.23092664352502656,19.0,1.0,19.99999999999997
974,7.629515152809267,7.61362490595457,0.00375989741458053,0.0694488771484516,0.23092571901064624,19.0,1.0,19.99999999999997
975,7.621274927529186,7.605367816840395,0.003749083114112545,0.06944041911486237,0.23092480056552722,19.0,1.0,19.99999999999997
976,7.613034891569889,7.597110880249079,0.003738311413589402,0.06943197186838367,0.23092388816500437,19.0,1.0,19.99999999999997
977,7.604795045522155,7.588854096653703,0.0037275820947400237,0.06942353539096344,0.23092298178446236,19.0,1.0,19.99999999999997
978,7.596555389978978,7.580597466529077,0.0037168949408377993,0.06941510966486795,0.23092208139933676,19.0,1.0,19.99999999999997
979,7.5883159255356105,7.572340990351788,0.003706249736683813,0.06940669467267438,0.23092118698511596,19.0,1.0,19.99999999999997
980,7.580076652789556,7.564084668600174,0.0036956462685907403,0.06939829039726253,0.23092029851734266,19.0,1.0,19.99999999999997
981,7.571837572340586,7.555828501754364,0.00368508432436662,0.06938989682181038,0.2309194159716158,19.0,1.0,19.99999999999997
982,7.56359868479076,7.547572490296268,0.0036745636932986165,0.0693815139297848,0.23091853932359177,19.0,1.0,19.99999999999997
983,7.555359990744431,7.539316634709604,0.003664084166137604,0.06937314170493558,0.23091766854898615,19.0,1.0,19.99999999999997
984,7.547121490808266,7.531060935479895,0.0036536455350826775,0.06936478013128658,0.23091680362357514,19.0,1.0,19.99999999999997
985,7.538883185591262,7.522805393094499,0.003643247593765715,0.06935642919313201,0.23091594452319683,19.0,1.0,19.99999999999997
986,7.530645075704747,7.514550008042582,0.0036328901372365205,0.06934808887502815,0.23091509122375256,19.0,1.0,19.99999999999997
987,7.522407161762407,7.506294780815186,0.003622572961948182,0.06933975916178625,0.23091424370120878,19.0,1.0,19.99999999999997
988,7.514169444380296,7.4980397119051885,0.003612295865742355,0.06933144003847065,0.2309134019315976,19.0,1.0,19.99999999999997
989,7.505931924176847,7.489784801807326,0.003602058647835033,0.06932313149038676,0.23091256589101866,19.0,1.0,19.99999999999997
990,7.497694601772889,7.481530051018239,0.0035918611088025312,0.06931483350307834,0.23091173555564,19.0,1.0,19.99999999999997
991,7.4894574777916585,7.473275460036445,0.0035817030505674273,0.06930654606232066,0.2309109109016992,19.0,1.0,19.99999999999997
992,7.481220552858822,7.465021029362348,0.0035715842763852446,0.06929826915411523,0.2309100919055051,19.0,1.0,19.99999999999997
993,7.472983827602481,7.456766759498282,0.0035615045908307004,0.06929000276468499,0.23090927854343815,19.0,1.0,19.99999999999997
994,7.464747302653185,7.4485126509485005,0.003551463799784691,0.06928174688046487,0.23090847079195181,19.0,1.0,19.99999999999997
995,7.456510978643958,7.440258704219184,0.0035414617104211317,0.06927350148810235,0.2309076686275739,19.0,1.0,19.99999999999997
996,7.4482748562103,7.432004919818465,0.0035314981311941455,0.06926526657444598,0.23090687202690718,19.0,1.0,19.99999999999997
997,7.440038935990211,7.423751298256428,0.003521572871825409,0.06925704212654495,0.23090608096663034,19.0,1.0,19.99999999999997
998,7.431803218624198,7.415497840045134,0.003511685743291718,0.06924882813163884,0.23090529542349938,19.0,1.0,19.99999999999997
999,7.423567704755298,7.407244545698624,0.003501836557812765,0.06924062457715947,0.23090451537434797,19.0,1.0,19.99999999999997
1000,7.415332395029084,7.398991415732922,0.003492025128838993,0.06923243145071971,0.23090374079608875,19.0,1.0,19.99999999999997
1001,7.407097290093686,7.390738450666066,0.003482251271039678,0.06922424874011038,0.23090297166571397,19.0,1.0,19.99999999999997
1002,7.398862390599804,7.382485651018099,0.0034725148002912043,0.06921607643329811,0.2309022079602963,19.0,1.0,19.99999999999997
1003,7.390627697200722,7.374233017311106,0.0034628155336654774,0.06920791451841736,0.23090144965698986,19.0,1.0,19.99999999999997
1004,7.382393210552327,7.365980550069196,0.00345315328941841,0.06919976298376723,0.23090069673303057,19.0,1.0,19.99999999999997
1005,7.374158931313117,7.357728249818543,0.0034435278869790983,0.06919162181780647,0.23089994916573736,19.0,1.0,19.99999999999997
1006,7.365924860144221,7.349476117087371,0.0034339391469381834,0.06918349100914964,0.23089920693251245,19.0,1.0,19.99999999999997
1007,7.357690997709417,7.341224152405993,0.0034243868910373643,0.06917537054656227,0.23089847001084252,19.0,1.0,19.99999999999997
1008,7.349457344675143,7.332972356306796,0.0034148709421583283,0.06916726041895738,0.23089773837829866,19.0,1.0,19.99999999999997
1009,7.341223901710512,7.324720729324279,0.003405391124312369,0.06915916061539035,0.23089701201253782,19.0,1.0,19.99999999999997
1010,7.332990669487326,7.316469271995036,0.003395947262629934,0.06915107112505516,0.2308962908913028,19.0,1.0,19.99999999999997
1011,7.3247576486801025,7.308217984857807,0.003386539183349993,0.06914299193728128,0.23089557499242322,19.0,1.0,19.99999999999997
1012,7.316524839966073,7.29996686845345,0.0033771667138100155,0.06913492304152802,0.23089486429381587,19.0,1.0,19.99999999999997
1013,7.308292244025218,7.29171592332498,0.003367829682436189,0.06912686442738328,0.23089415877348518,19.0,1.0,19.99999999999997
1014,7.300059861540258,7.283465150017572,0.0033585279187332167,0.06911881608455563,0.23089345840952397,19.0,1.0,19.99999999999997
1015,7.291827693196706,7.275214549078573,0.0033492612532745963,0.06911077800287538,0.23089276318011367,19.0,1.0,19.99999999999997
1016,7.28359573968284,7.2669641210575175,0.0033400295176931917,0.0691027501722875,0.23089207306352522,19.0,1.0,19.99999999999997
1017,7.275364001689754,7.258713866506137,0.0033308325446715233,0.06909473258285015,0.2308913880381191,19.0,1.0,19.99999999999997
1018,7.267132479911355,7.2504637859783765,0.0033216701679323842,0.06908672522472986,0.23089070808234577,19.0,1.0,19.99999999999997
1019,7.258901175044386,7.242213880030404,0.003312542222229789,0.06907872808819912,0.23089003317474632,19.0,1.0,19.99999999999997
1020,7.250670087788443,7.233964149220625,0.0033034485433397404,0.06907074116363297,0.2308893632939528,19.0,1.0,19.99999999999997
1021,7.24243921884599,7.225714594109697,0.0032943889680511094,0.06906276444150349,0.23088869841868867,19.0,1.0,19.99999999999997
1022,7.234208568922374,7.217465215260539,0.0032853633341569945,0.06905479791238034,0.23088803852776868,19.0,1.0,19.99999999999997
1023,7.225978138725838,7.209216013238335,0.00327637148044582,0.06904684156692559,0.23088738360009983,19.0,1.0,19.99999999999997
1024,7.217747928967555,7.200966988610578,0.0032674132466927034,0.06903889539588919,0.23088673361468126,19.0,1.0,19.99999999999997
1025,7.20951794036162,7.192718141947047,0.003258488473650912,0.06903095939011035,0.2308860885506047,19.0,1.0,19.99999999999997
1026,7.201288173625085,7.18446947381985,0.003249597003043591,0.06902303354050944,0.23088544838705496,19.0,1.0,19.99999999999997
1027,7.19305862947797,7.176220984803402,0.0032407386775551742,0.06901511783808915,0.23088481310330952,19.0,1.0,19.99999999999997
1028,7.184829308643275,7.167972675474487,0.003231913340823507,0.06900721227392882,0.23088418267873975,19.0,1.0,19.99999999999997
1029,7.176600211847012,7.1597245464122174,0.0032231208374314596,0.06899931683918367,0.23088355709281033,19.0,1.0,19.99999999999997
1030,7.1683713398182025,7.151476598198098,0.0032143610128990523,0.06899143152508068,0.23088293632507986,19.0,1.0,19.99999999999997
1031,7.160142693288909,7.143228831416005,0.0032056337136757164,0.06898355632291754,0.23088232035520093,19.0,1.0,19.99999999999997
1032,7.15191427299425,7.134981246652201,0.0031969387871323544,0.06897569122405711,0.2308817091629202,19.0,1.0,19.99999999999997
1033,7.1436860796724115,7.126733844495372,0.0031882760815536175,0.06896783621993009,0.230881102728079,19.0,1.0,19.99999999999997
1034,7.135458114064671,7.1184866255366295,0.0031796454461305128,0.06895999130202654,0.23088050103061306,19.0,1.0,19.99999999999997
1035,7.1272303769154135,7.110239590369511,0.003171046730952603,0.06895215646189658,0.23087990405055275,19.0,1.0,19.99999999999997
1036,7.119002868972143,7.10199273959001,0.0031624797870010526,0.06894433169114991,0.23087931176802334,19.0,1.0,19.99999999999997
1037,7.110775590985516,7.0937460737965825,0.0031539444661408808,0.06893651698144858,0.23087872416324504,19.0,1.0,19.99999999999997
1038,7.102548543709341,7.085499593590171,0.003145440621114044,0.06892871232450752,0.2308781412165331,19.0,1.0,19.99999999999997
1039,7.094321727900608,7.077253299574205,0.0031369681055321806,0.06892091771209366,0.23087756290829786,19.0,1.0,19.99999999999997
1040,7.086095144319505,7.069007192354627,0.0031285267738698206,0.06891313313602154,0.23087698921904487,19.0,1.0,19.99999999999997
1041,7.077868793729434,7.060761272539894,0.0031201164814571173,0.0689053585881517,0.23087642012937498,19.0,1.0,19.99999999999997
1042,7.069642676897028,7.0525155407410045,0.003111737084473226,0.06889759406038891,0.2308758556199845,19.0,1.0,19.99999999999997
1043,7.061416794592179,7.044269997571503,0.003103388439939489,0.06888983954467938,0.23087529567166493,19.0,1.0,19.99999999999997
1044,7.05319114758804,7.036024643647506,0.003095070405712783,0.06888209503300986,0.23087474026530344,19.0,1.0,19.99999999999997
1045,7.044965736661064,7.027779479587704,0.0030867828404788464,0.06887436051740493,0.23087418938188242,19.0,1.0,19.99999999999997
1046,7.036740562591,7.019534506013387,0.003078525603745959,0.06886663598992529,0.23087364300247992,19.0,1.0,19.99999999999997
1047,7.028515626160932,7.011289723548452,0.003070298555838261,0.06885892144266623,0.2308731011082693,19.0,1.0,19.99999999999997
1048,7.020290928157292,7.003045132819418,0.0030621015578894675,0.068851216867755,0.2308725636805197,19.0,1.0,19.99999999999997
1049,7.012066469369872,6.994800734455447,0.0030539344718369995,0.068843522257349,0.23087203070059528,19.0,1.0,19.99999999999997
1050,7.003842250591849,6.986556529088356,0.003045797160415201,0.06883583760363604,0.230871502149956,19.0,1.0,19.99999999999997
1051,6.995618272619808,6.978312517352622,0.0030376894871495743,0.06882816289882983,0.23087097801015705,19.0,1.0,19.99999999999997
1052,6.987394536253751,6.970068699885419,0.0030296113163507804,0.06882049813517102,0.23087045826284902,19.0,1.0,19.99999999999997
1053,6.979171042297128,6.961825077326613,0.003021562513108536,0.06881284330492178,0.2308699428897778,19.0,1.0,19.99999999999997
1054,6.970947791556853,6.953581650318793,0.003013542943285784,0.06880519840036853,0.2308694318727846,19.0,1.0,19.99999999999997
1055,6.9627247848433145,6.9453384195072685,0.0030055524735129063,0.06879756341381721,0.23086892519380575,19.0,1.0,19.99999999999997
1056,6.954502022970412,6.937095385540102,0.002997590971182119,0.06878993833759432,0.23086842283487274,19.0,1.0,19.99999999999997
1057,6.946279506755564,6.9288525490681225,0.00298965830444137,0.06878232316404159,0.23086792477811205,19.0,1.0,19.99999999999997
1058,6.938057237019734,6.920609910744916,0.0029817543421894227,0.06877471788551925,0.23086743100574517,19.0,1.0,19.99999999999997
1059,6.9298352145874444,6.9123674712268945,0.002973878954069698,0.06876712249440185,0.23086694150008857,19.0,1.0,19.99999999999997
1060,6.921613440286805,6.904125231173251,0.0029660320104652428,0.06875953698307757,0.23086645624355295,19.0,1.0,19.99999999999997
1061,6.913391914949528,6.895883191246015,0.002958213382493195,0.0687519613439452,0.23086597521864438,19.0,1.0,19.99999999999997
1062,6.905170639410949,6.887641352110066,0.0029504229419995624,0.06874439556941508,0.23086549840796283,19.0,1.0,19.99999999999997
1063,6.896949614510054,6.8793997144331245,0.0029426605615537832,0.06873683965190823,0.2308650257942031,19.0,1.0,19.99999999999997
1064,6.88872884108949,6.871158278885801,0.0029349261144437614,0.06872929358385188,0.23086455736015418,19.0,1.0,19.99999999999997
1065,6.880508319995594,6.862917046141583,0.0029272194746706058,0.06872175735768127,0.2308640930886989,19.0,1.0,19.99999999999997
1066,6.872288052078415,6.854676016876875,0.0029195405169437525,0.06871423096583712,0.23086363296281445,19.0,1.0,19.99999999999997
1067,6.864068038191725,6.8464351917710005,0.0029118891166757793,0.06870671440076512,0.23086317696557176,19.0,1.0,19.99999999999997
1068,6.855848279193054,6.838194571506226,0.0029042651499776016,0.06869920765491325,0.2308627250801354,19.0,1.0,19.99999999999997
1069,6.847628775943704,6.82995415676778,0.0028966684936536603,0.0686917107207334,0.23086227728976355,19.0,1.0,19.99999999999997
1070,6.839409529308769,6.821713948243851,0.002889099025196985,0.06868422359067815,0.23086183357780768,19.0,1.0,19.99999999999997
1071,6.831190540157162,6.8134739466256296,0.0028815566227846003,0.06867674625719827,0.23086139392771274,19.0,1.0,19.99999999999997
1072,6.822971809361635,6.805234152607315,0.0028740411652728635,0.06866927871274667,0.23086095832301645,19.0,1.0,19.99999999999997
1073,6.8147533377988,6.796994566886129,0.002866552532192681,0.06866182094977347,0.23086052674734947,19.0,1.0,19.99999999999997
1074,6.806535126349152,6.788755190162334,0.0028590906037451068,0.06865437296072466,0.2308600991844352,19.0,1.0,19.99999999999997
1075,6.798317175897092,6.78051602313926,0.0028516552607966974,0.06864693473804336,0.23085967561808968,19.0,1.0,19.99999999999997
1076,6.790099487330951,6.772277066523301,0.002844246384875336,0.06863950627416855,0.2308592560322209,19.0,1.0,19.99999999999997
1077,6.781882061543008,6.7640383210239685,0.002836863858165618,0.06863208756153218,0.23085884041082944,19.0,1.0,19.99999999999997
1078,6.773664899429517,6.755799787353864,0.00282950756350461,0.0686246785925606,0.23085842873800738,19.0,1.0,19.99999999999997
1079,6.765448001890728,6.747561466228735,0.0028221773843775987,0.06861727935967253,0.23085802099793876,19.0,1.0,19.99999999999997
1080,6.75723136983091,6.739323358367475,0.002814873204913858,0.06860988985527804,0.23085761717489914,19.0,1.0,19.99999999999997
1081,6.7490150041583785,6.7310854644921445,0.0028075949098824307,0.0686025100717798,0.23085721725325536,19.0,1.0,19.99999999999997
1082,6.740798905785513,6.72284778532798,0.0028003423846882074,0.06859514000156768,0.2308568212174654,19.0,1.0,19.99999999999997
1083,6.732583075628783,6.714610321603445,0.00279311551536762,0.06858777963702282,0.23085642905207807,19.0,1.0,19.99999999999997
1084,6.724367514608771,6.706373074050196,0.0027859141885848157,0.06858042897051583,0.2308560407417329,19.0,1.0,19.99999999999997
1085,6.716152223650198,6.698136043403152,0.0027787382916276537,0.06857308799440288,0.23085565627115992,19.0,1.0,19.99999999999997
1086,6.707937203681945,6.68989923040048,0.002771587712403894,0.06856575670102932,0.2308552756251793,19.0,1.0,19.99999999999997
1087,6.699722455637085,6.681662635783635,0.002764462339437215,0.06855843508272662,0.23085489878870108,19.0,1.0,19.99999999999997
1088,6.691507980452895,6.673426260297358,0.002757362061863464,0.06855112313181196,0.23085452574672546,19.0,1.0,19.99999999999997
1089,6.683293779070885,6.665190104689709,0.0027502867694270106,0.06854382084058684,0.2308541564843419,19.0,1.0,19.99999999999997
1090,6.675079852436833,6.656954169712094,0.0027432363524770406,0.0685365282013381,0.23085379098672937,19.0,1.0,19.99999999999997
1091,6.666866201500791,6.6487184561192585,0.002736210701963637,0.06852924520633615,0.2308534292391557,19.0,1.0,19.99999999999997
1092,6.658652827217127,6.640482964669329,0.0027292097094346076,0.06852197184783465,0.23085307122697754,19.0,1.0,19.99999999999997
1093,6.650439730544538,6.6322476961238195,0.0027222332670314296,0.06851470811807044,0.23085271693564047,19.0,1.0,19.99999999999997
1094,6.642226912446087,6.624012651247673,0.0027152812674863156,0.06850745400926297,0.2308523663506781,19.0,1.0,19.99999999999997
1095,6.634014373889217,6.615777830809245,0.002708353604118225,0.06850020951361338,0.23085201945771222,19.0,1.0,19.99999999999997
1096,6.625802115845781,6.607543235580356,0.0027014501708298093,0.06849297462330277,0.2308516762424527,19.0,1.0,19.99999999999997
1097,6.617590139292071,6.599308866336296,0.00269457086210379,0.068485749330493,0.23085133669069693,19.0,1.0,19.99999999999997
1098,6.60937844520884,6.591074723855847,0.0026877155729998193,0.0684785336273266,0.23085100078832935,19.0,1.0,19.99999999999997
1099,6.601167034581332,6.5828408089213015,0.00268088419915108,0.06847132750592673,0.23085066852132194,19.0,1.0,19.99999999999997
1100,6.5929559083993,6.574607122318496,0.0026740766367610584,0.06846413095839393,0.23085033987573336,19.0,1.0,19.99999999999997
1101,6.584745067657042,6.566373664836805,0.0026672927826003998,0.06845694397680926,0.2308500148377091,19.0,1.0,19.99999999999997
1102,6.576534513353427,6.558140437269192,0.0026605325340036227,0.06844976655323162,0.23084969339348063,19.0,1.0,19.99999999999997
1103,6.568324246491914,6.549907440412204,0.0026537957888662016,0.06844259867969554,0.23084937552936594,19.0,1.0,19.99999999999997
1104,6.5601142680805795,6.541674675066019,0.0026470824456411453,0.06843544034821668,0.23084906123176846,19.0,1.0,19.99999999999997
1105,6.55190457913216,6.533442142034431,0.0026403924033363397,0.06842829155078539,0.23084875048717757,19.0,1.0,19.99999999999997
1106,6.543695180664061,6.525209842124918,0.0026337255615113643,0.0684211522793694,0.23084844328216786,19.0,1.0,19.99999999999997
1107,6.5354860736983955,6.516977776148617,0.002627081820274463,0.06841402252591261,0.2308481396033989,19.0,1.0,19.99999999999997
1108,6.527277259262,6.508745944920377,0.0026204610802796065,0.06840690228233642,0.23084783943761514,19.0,1.0,19.99999999999997
1109,6.519068738386482,6.500514349258768,0.0026138632427237353,0.06839979154053667,0.23084754277164565,19.0,1.0,19.99999999999997
1110,6.510860512108225,6.492282989986104,0.002607288209343909,0.06839269029238382,0.23084724959240369,19.0,1.0,19.99999999999997
1111,6.502652581468439,6.484051867928468,0.0026007358824142817,0.06838559852972453,0.23084695988688672,19.0,1.0,19.99999999999997
1112,6.494444947513171,6.475820983915726,0.0025942061647435378,0.06837851624438078,0.23084667364217562,19.0,1.0,19.99999999999997
1113,6.486237611293345,6.467590338781565,0.002587698959671992,0.06837144342814745,0.23084639084543523,19.0,1.0,19.99999999999997
1114,6.478030573864781,6.45935993336349,0.002581214171068921,0.06836438007279634,0.23084611148391324,19.0,1.0,19.99999999999997
1115,6.46982383628824,6.451129768502877,0.002574751703329839,0.06835732617007016,0.23084583554494045,19.0,1.0,19.99999999999997
1116,6.461617399629432,6.442899845044976,0.002568311461373953,0.06835028171168765,0.23084556301593048,19.0,1.0,19.99999999999997
1117,6.453411264959065,6.434670163838937,0.002561893350641391,0.06834324668933911,0.2308452938843794,19.0,1.0,19.99999999999997
1118,6.445205433352861,6.426440725737836,0.0025554972770906606,0.06833622109468954,0.23084502813786512,19.0,1.0,19.99999999999997
1119,6.4369999058915965,6.41821153159869,0.0025491231471961332,0.06832920491937683,0.23084476576404786,19.0,1.0,19.99999999999997
1120,6.428794683661121,6.40998258228249,0.0025427708679455043,0.06832219815501113,0.23084450675066945,19.0,1.0,19.99999999999997
1121,6.420589767752399,6.401753878654227,0.0025364403468371875,0.06831520079317527,0.23084425108555287,19.0,1.0,19.99999999999997
1122,6.41238515926153,6.393525421582903,0.002530131491877979,0.06830821282542658,0.23084399875660228,19.0,1.0,19.99999999999997
1123,6.404180859289786,6.385297211941566,0.0025238442115804766,0.06830123424329125,0.23084374975180297,19.0,1.0,19.99999999999997
1124,6.395976868943647,6.377069250607325,0.0025175784149607627,0.06829426503827028,0.23084350405922055,19.0,1.0,19.99999999999997
1125,6.3877731893348155,6.368841538461375,0.002511334011535884,0.06828730520183564,0.23084326166700112,19.0,1.0,19.99999999999997
1126,6.379569821580262,6.360614076389038,0.0025051109113216133,0.06828035472543127,0.23084302256337064,19.0,1.0,19.99999999999997
1127,6.371366766802254,6.352386865279762,0.002498909024830099,0.06827341360047334,0.23084278673663503,19.0,1.0,19.99999999999997
1128,6.363164026128386,6.3441599060271585,0.002492728263067417,0.06826648181834839,0.23084255417517976,19.0,1.0,19.99999999999997
1129,6.3549616006916105,6.335933199529033,0.002486568537531459,0.06825955937041636,0.23084232486746942,19.0,1.0,19.99999999999997
1130,6.346759491630269,6.327706746687393,0.0024804297602093613,0.06825264624800582,0.230842098802048,19.0,1.0,19.99999999999997
